,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Heatrate,CHP,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,plant life,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?,fuel switching
262,19876,Virginia Electric & Power Co,3803,Chesapeake,VA,Chesapeake,10,Petroleum Liquids,GT,,S,X,X,,,18361.04784,0,23.8,0.85,16,23, ,, , ,RE,X,12,1970,12,2011,41,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,,0
263,19876,Virginia Electric & Power Co,3803,Chesapeake,VA,Chesapeake,7,Petroleum Liquids,GT,,S,X,X,,,18361.04784,0,23.8,0.85,16,25, ,N, , ,RE,X,12,1969,12,2011,42,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,,0
264,19876,Virginia Electric & Power Co,3803,Chesapeake,VA,Chesapeake,8,Petroleum Liquids,GT,,S,X,X,,,18361.04784,0,23.8,0.85,16,26, ,, , ,RE,X,12,1969,12,2011,42,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,,0
265,19876,Virginia Electric & Power Co,3803,Chesapeake,VA,Chesapeake,9,Petroleum Liquids,GT,,S,X,X,,,18361.04784,0,23.8,0.85,16,25, ,, , ,RE,X,12,1970,12,2011,41,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,,0
266,19876,Virginia Electric & Power Co,3803,Chesapeake,VA,Chesapeake,GT2,Petroleum Liquids,GT,,S,X,X,,,18361.04784,0,16.3,0.85,12,17,3,N, , ,RE,X,3,1969,6,2019,50.25,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,,N,,,0
267,13781,Northern States Power Co - Minnesota,4014,Wheaton,WI,Chippewa,5,Petroleum Liquids,GT,,S,X,X,NSP WHEATON2 WHEATO_5_UNIT,NSP WHEATON2 WHEATO_5_UNIT,18364.59358,0,53.1,0.85,52,70,25,N, , ,RE,X,6,1973,6,2018,45,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
268,20847,Wisconsin Electric Power Co,4041,South Oak Creek,WI,Milwaukee,9,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,20422.76423,0,19.6, ,18,19, ,N, , ,RE,X,12,1968,9,2008,39.75,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,,0
269,20856,Wisconsin Power & Light Co,4057,Rock River,WI,Rock,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,ALTE.RORG3G3,ALTE.RORG3G3,19679.09655,0,37.5,0.85,21.2,28,7,N, , ,RE,X,8,1967,6,2020,52.83333333,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
270,20856,Wisconsin Power & Light Co,4057,Rock River,WI,Rock,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,ALTE.TURTLE0R4,ALTE.TURTLE0R4,19679.09655,0,18,0.85,15.8,17.9,14.2,N, , ,RE,X,12,1968,6,2020,51.5,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
271,20856,Wisconsin Power & Light Co,4057,Rock River,WI,Rock,5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,ALTE.RORG5G5,ALTE.RORG5G5,19679.09655,0,56.7,0.9,48.7,58.5,30,N, , ,RE,X,6,1972,6,2020,48,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
272,20856,Wisconsin Power & Light Co,4057,Rock River,WI,Rock,6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,ALTE.RORG6G6,ALTE.RORG6G6,19679.09655,0,56.7,0.9,33.7,38.9,28,N, , ,RE,X,6,1972,6,2020,48,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
273,20856,Wisconsin Power & Light Co,4059,Sheepskin,WI,Rock,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,ALTE.SHEEPSIN1,ALTE.SHEEPSIN1,20891.6996,0,41.7,0.9,36.4,41.7,10,N, , ,RE,X,6,1971,6,2020,49,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
274,6455,"Duke Energy Florida, LLC",6046,DeBary,FL,Volusia,P1,Petroleum Liquids,GT,,S,X,X,,,14072.65896,0,66.8,0.9,54,65,20,, , ,RE,X,2,1976,12,2016,40.83333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,,,0
275,7140,Georgia Power Co,6052,Wansley,GA,Heard,5A,Petroleum Liquids,GT,,J,X,X,,,36669.29134,0,52.8,0.9,49,60,5,N, , ,RE,X,11,1980,9,2022,41.83333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,,N,,,0
276,3522,Chugach Electric Assn Inc,6293,International,AK,Anchorage,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,21434.52367,0,15,0.85,12.6,14.1,1,N, , ,RE,X,11,1965,8,2020,54.75,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,,,0
277,3522,Chugach Electric Assn Inc,6293,International,AK,Anchorage,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,21434.52367,0,16.3,0.85,16.7,18.5,2,N, , ,RE,X,11,1969,8,2015,45.75,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,,,0
278,4329,"Copper Valley Elec Assn, Inc",6306,Valdez,AK,Valdez Cordova,7,Petroleum Liquids,GT,,S,X,X,,,21430.10215,0,2.8,0.8,2.8,2.8,0.5,N, , ,RE,X,8,1976,1,2018,41.41666667,N,Electric Utility,1,X,DFO,,,,,,,,,,,N, ,10M,,,,,,,,N,N,N,0
279,9130,Hutchinson Utilities Comm,6358,Hutchinson Plant #2,MN,McLeod,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,GRE.HUC,GRE.HUC,15710.42743,0,25,0.8,22,24.3,5,N, , ,RE,X,3,1977,1,1999,21.83333333,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,,N,N,0
280,17166,Sierra Pacific Power Co,6533,Winnemucca,NV,Humboldt,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,103151.8625,0,14.9, ,15,17, ,N, , ,RE,X,1,1970,1,2011,41,N,Electric Utility,1,X,NG,PG,,,,,,,,,,, ,,,,,,,,,,,,0
281,19856,City of Vineland - (NJ),6776,West Station (NJ),NJ,Cumberland,1,Petroleum Liquids,GT,,S,X,X,VINELAND 69KV WEST CT,,16141.98877,0,27,0.85,22.9,27.4,12,N, , ,RE,X,6,1972,10,2022,50.33333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,N,,,N,,,N,N,N,0
282,9417,Interstate Power and Light Co,7137,Grinnell,IA,Poweshiek,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,ALTW.GRCT1,ALTW.GRCT1,32694.37308,0,23.8,0.85,26.2,26.2,10,N, , ,RE,X,8,1990,8,2017,27,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
283,9417,Interstate Power and Light Co,7137,Grinnell,IA,Poweshiek,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,ALTW.GRCT2,ALTW.GRCT2,32694.37308,0,23.8,0.85,20.9,20.9,10,N, , ,RE,X,6,1991,8,2017,26.16666667,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
284,9417,Interstate Power and Light Co,7595,Red Cedar,IA,Linn,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,ALTW.RCCSRCC1,ALTW.RCCSRCC1,14172.32973,0,22.5,0.85,13,14.4,13,N, , ,RE,X,12,1996,6,2018,21.5,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N,0
285,590,City of Anaheim - (CA),7693,Anaheim GT,CA,Orange,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,9494.131026,0,49.2,0.85,44.5,46.5,42,N, , ,RE,X,5,1991,12,2019,28.58333333,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N,0
286,9417,Interstate Power and Light Co,7706,Agency GT,IA,Des Moines,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,42134.41102,0,19.7, ,15.8,18.7, ,N, , ,RE,X,1,1992,11,2010,18.83333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,Y,Y,1
287,9417,Interstate Power and Light Co,7706,Agency GT,IA,Des Moines,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,42134.41102,0,19.7, ,15.5,18.4, ,N, , ,RE,X,1,1990,11,2010,20.83333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,Y,Y,1
288,9417,Interstate Power and Light Co,7706,Agency GT,IA,Des Moines,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,42134.41102,0,19.7, ,12.2,14.5, ,N, , ,RE,X,1,1990,11,2010,20.83333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,Y,Y,1
289,9417,Interstate Power and Light Co,7706,Agency GT,IA,Des Moines,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,42134.41102,0,19.7, ,16.6,19.6, ,N, , ,RE,X,1,1990,11,2010,20.83333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,Y,Y,1
290,16179,Rochelle Municipal Utilities,7770,1515 S Caron Road,IL,Ogle,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,38439.39394,0,4.2,0.8,3,3.5,2,N, , ,RE,X,5,2000,3,2022,21.83333333,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,10M,,,,,,,,N,N,N,0
291,12159,Midwest Electric Power Inc,7858,MEPI GT Facility,IL,Massac,1,Natural Gas Fired Combustion Turbine,GT,,W,X,X,GLH.EEI7B1,GLH.EEI7B1,14868.78728,0,64.5,0.9,55,56,20,N, , ,RE,X,10,1974,8,2022,47.83333333,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
292,12159,Midwest Electric Power Inc,7858,MEPI GT Facility,IL,Massac,2,Natural Gas Fired Combustion Turbine,GT,,W,X,X,GLH.EEI7B1,GLH.EEI7B1,14868.78728,0,64.5,0.9,55,56,20,N, , ,RE,X,10,1974,8,2022,47.83333333,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
293,12159,Midwest Electric Power Inc,7858,MEPI GT Facility,IL,Massac,3,Natural Gas Fired Combustion Turbine,GT,,W,X,X,GLH.EEI7B1,GLH.EEI7B1,14868.78728,0,64.5,0.9,55,56,20,N, , ,RE,X,10,1974,8,2022,47.83333333,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
294,12159,Midwest Electric Power Inc,7858,MEPI GT Facility,IL,Massac,4,Natural Gas Fired Combustion Turbine,GT,,J,X,X,GLH.EEI7B1,GLH.EEI7B1,14868.78728,0,54,0.8,37,43,5,N, , ,RE,X,7,2000,8,2022,22.08333333,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
295,12159,Midwest Electric Power Inc,7858,MEPI GT Facility,IL,Massac,5,Natural Gas Fired Combustion Turbine,GT,,J,X,X,GLH.EEI7B1,GLH.EEI7B1,14868.78728,0,54,0.8,37,43,5,N, , ,RE,X,7,2000,8,2022,22.08333333,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
296,13511,New York State Elec & Gas Corp,8009,Auburn State Street,NY,Cayuga,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,24147,24147,12806.62385,0,7,0.99,5.3,7.2,5.3,N, , ,RE,X,8,2000,10,2019,19.16666667,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,1H,,,,,,,,N,,,0
297,19578,Upper Peninsula Power Company,8019,Portage,MI,Houghton,1,Petroleum Liquids,GT,,S,X,X,UPPC.PORTAGE,UPPC.PORTAGE,17874.46463,0,22.6,0.9,17.4,22.7,5,N, , ,RE,X,11,1973,11,2021,48,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,,,0
298,9417,Interstate Power and Light Co,8025,Montgomery,MN,Le Sueur,1,Petroleum Liquids,GT,,S,X,X,,,21248.63435,0,28.8, , , , ,N, , ,RE,X,3,1974,12,2012,38.75,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,,0
299,1307,Basin Electric Power Coop,8028,Arvada,WY,Sheridan,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,12590.76216,0,7.5,0.8,5,6,0.5,N, , ,RE,X,9,2002,12,2021,19.25,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N,0
300,20863,Wisconsin River Power Company,8050,Juneau,WI,Juneau,31,Petroleum Liquids,GT,,S,X,X,WPS.JUNEAUC31,WPS.JUNEAUC31,16497.93388,0,16,0.85,12.6,16,12.3,N, , ,RE,X,7,2003,3,2017,13.66666667,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,,,0
301,4558,Cutrale Citrus Juices USA Inc,10020,Cutrale Citrus Juices USA I,FL,Lake,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,15563.01807,1,3.5, ,3.1,3.8, ,N, , ,RE,X,12,1987,12,2010,23,Y,Industrial Non-CHP,6,T,NG,,,,,,,,,,N,N, ,,,,,,,,,,N,N,0
302,4558,Cutrale Citrus Juices USA Inc,10020,Cutrale Citrus Juices USA I,FL,Lake,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,15563.01807,1,4.1,0.8,4.3,3.9,1.5,N, , ,RE,X,12,2010,1,2016,5.083333333,Y,Industrial Non-CHP,6,T,NG,,,,,,,,,,N,N, ,10M,,,,,,,,,N,N,0
303,7049,General Electric Aircraft Engines,10029,General Electric Aircraft Engines,MA,Essex,GEN8,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,13364.47926,1,21.1,0.8,19.1,19.1,2,N, , ,RE,X,1,1972,8,2013,41.58333333,Y,Industrial Non-CHP,6,T,NG,DFO,,,,,DFO,,,,N,N, ,1H,,,,,,,,Y,N,N,0
304,10810,LAX Airport,10048,Central Utilities Plant LAX,CA,Los Angeles,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,5906.587746,1,4,0.97,3.5,3.5,1,N, , ,RE,X,2,1985,10,2013,28.66666667,Y,Commercial CHP,5,T,NG,,,,,,,,,,N,, ,1H,,,,,,,,,,,0
305,10810,LAX Airport,10048,Central Utilities Plant LAX,CA,Los Angeles,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,5906.587746,1,4,0.97,3.5,3.5,1,N, , ,RE,X,2,1985,10,2013,28.66666667,Y,Commercial CHP,5,T,NG,,,,,,,,,,N,, ,1H,,,,,,,,,,,0
306,15743,Frito-Lay Inc,10110,Frito-Lay Cogen Plant,CA,Kern,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,5024.882753,1,6,0.8,5.5,5.9,0.5,N, , ,RE,X,3,1986,9,2021,35.5,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,12H,,,,,N,,,N,N,N,0
307,7726,Sharp Grossmont Hospital,10115,Grossmont Hospital,CA,San Diego,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,5530.660016,1,0.8,0.8,0.8,0.8,0.8,N, , ,RE,X,8,1983,5,2016,32.75,Y,Commercial CHP,5,T,NG,,,,,,,,,,,, ,1H,,,,,,,,,N,,0
308,7726,Sharp Grossmont Hospital,10115,Grossmont Hospital,CA,San Diego,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,5530.660016,1,0.8,0.8,0.8,0.8,0.8,N, , ,RE,X,8,1983,5,2016,32.75,Y,Commercial CHP,5,T,NG,,,,,,,,,,,, ,1H,,,,,,,,,,,0
309,62860,"COE Bridgewater LLC c/o Thor Equities, LLC",10122,CIP II/AR Bridgewater Holdings - NJCOE,NJ,Somerset,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,4691.713213,1,3.7, ,2.7,3.5, ,N, , ,RE,X,9,1993,11,2002,9.166666667,Y,Commercial CHP,5,T,NG,DFO,,,,,,,,,N,N, ,1H,,,,,N,,,N,N,N,0
310,19685,Valero Refining Co,10203,Valero Refinery Corpus Christi East,TX,Nueces,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,4640.645709,1,20, ,17,20, ,, , ,RE,X,9,1984,7,2010,25.83333333,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,, ,12H,,,,,,,,,,,0
311,19685,Valero Refining Co,10203,Valero Refinery Corpus Christi East,TX,Nueces,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,4640.645709,1,20, ,17,20, ,, , ,RE,X,10,1984,7,2010,25.75,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,, ,12H,,,,,,,,,,,0
312,29925,Enterprise Products Optg LP,10261,Enterprise Products Operating,TX,Chambers,GEN1,Natural Gas Fired Combustion Turbine,GT,,J,X,X,,,4729.472623,1,2.5,0.8,2.3,2.2,2.2,N, , ,RE,X,9,1984,1,2019,34.33333333,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N,0
313,29925,Enterprise Products Optg LP,10261,Enterprise Products Operating,TX,Chambers,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,4729.472623,1,2.5,0.8,2.3,2.2,2.2,N, , ,RE,X,9,1984,1,2019,34.33333333,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N,0
314,327,Air Liquide Large Industries U S LP,10298,Bayou Cogen Plant,TX,Harris,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,5265.514558,1,75,0.8,65,85,45,N, , ,RE,X,12,1984,1,2014,29.08333333,Y,Industrial CHP,7,T,NG,OG,,,,,,,,,N,, ,12H,,,,,,,,,Y,,0
315,327,Air Liquide Large Industries U S LP,10298,Bayou Cogen Plant,TX,Harris,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,5265.514558,1,75,0.8,65,85,45,N, , ,RE,X,12,1984,9,2015,30.75,Y,Industrial CHP,7,T,NG,OG,,,,,,,,,N,, ,12H,,,,,,,,,Y,,0
316,327,Air Liquide Large Industries U S LP,10298,Bayou Cogen Plant,TX,Harris,GEN3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,5265.514558,1,75,0.8,65,85,45,N, , ,RE,X,3,1985,9,2014,29.5,Y,Industrial CHP,7,T,NG,OG,,,,,,,,,N,, ,12H,,,,,,,,,Y,,0
317,327,Air Liquide Large Industries U S LP,10298,Bayou Cogen Plant,TX,Harris,GEN4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,5265.514558,1,79.6,0.8,65,85,45,N, , ,RE,X,3,1985,1,2015,29.83333333,Y,Industrial CHP,7,T,NG,OG,,,,,,,,,N,, ,12H,,,,,,,,Y,Y,N,0
318,57223,Sycamore Energy LLC,10387,Sycamore Energy LLC,CA,San Diego,1,Landfill Gas,GT,,S,X,X,,,29611.9136,0,0.9,0.98,0.7,0.7, ,N, , ,RE,X,12,1989,7,2010,20.58333333,N,IPP Non-CHP,2,X,LFG,NG,,,,,,,,,N,N, ,1H,,,,,,,,N,,,0
319,57223,Sycamore Energy LLC,10387,Sycamore Energy LLC,CA,San Diego,2,Landfill Gas,GT,,S,X,X,,,29611.9136,0,0.9,0.98,0.7,0.7,0.7,N, , ,RE,X,12,1989,11,2010,20.91666667,N,IPP Non-CHP,2,X,LFG,NG,,,,,,,,,N,N, ,1H,,,,,,,,N,,,0
320,22091,New-Indy Ontario LLC,10427,New-Indy Ontario Mill,CA,San Bernardino,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,1563.826196,1,34,0.85,34,34,1,N, , ,RE,X,6,1985,11,2019,34.41666667,Y,Industrial Non-CHP,6,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N,0
321,6091,Exxon Mobil Refining and Supply Co.,10436,ExxonMobil Baytown Refinery,TX,Harris,GT35,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,13581.41505,1,14.5, ,12.3,14.2,12.3,N, , ,RE,X,1,1970,5,2005,35.33333333,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,OVER,,,,,,,,,N,N,0
322,6091,Exxon Mobil Refining and Supply Co.,10436,ExxonMobil Baytown Refinery,TX,Harris,GT36,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,13581.41505,1,15.2, ,12.9,14.9,12.9,N, , ,RE,X,1,1972,5,2005,33.33333333,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,OVER,,,,,,,,,N,N,0
323,6091,Exxon Mobil Refining and Supply Co.,10436,ExxonMobil Baytown Refinery,TX,Harris,GT37,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,13581.41505,1,17.2, ,14.6,16.9,14.6,N, , ,RE,X,1,1976,5,2005,29.33333333,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,OVER,,,,,,,,,N,N,0
324,11217,Los Angeles County Sanitation,10472,Puente Hills Energy Recovery,CA,Los Angeles,GEN2,Landfill Gas,GT,,S,X,X,,,37151.79472,0,2.8, ,1.1,1.1, ,N, , ,RE,X,10,1984,1,2013,28.25,N,Commercial Non-CHP,4,X,LFG,,,,,,,,,,N,, ,,,,,,,,,,,,0
325,60662,WCAC Operating Company,10635,"Corona Energy Partners, Ltd",CA,Riverside,GEN1,Natural Gas Fired Combustion Turbine,GT,,W,X,X,,,7474.541093,1,47,0.85,40,42,12,, , ,RE,X,6,1988,12,2017,29.5,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N,0
326,20323,"Wellhead Services, Inc",10733,Santa Maria Cogen Plant,CA,Santa Barbara,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,11093.21175,1,9,0.8,7,7,7,N, , ,RE,X,6,1989,8,2014,25.16666667,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,,,,,0
327,39066,Union Carbide Corp-Texas City,50153,Texas City Plant Union Carbide,TX,Galveston,GTG,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,8196.346865,1,40,0.85,32,39,28,N, , ,RE,X,2,1996,10,2014,18.66666667,Y,Industrial CHP,7,T,NG,,,,,,NG,,,,N,N, ,1H,,,,,,,,,N,N,0
328,20541,Wheelabrator Environmental Systems,50298,Wheelabrator Lassen,CA,Shasta,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,9837.443163,0,38.8, ,42.7,42.7, ,N, , ,RE,X,5,1983,6,2013,30.08333333,Y,IPP CHP,3,T,NG,,,,,,,,,,N,, ,,,,,,,,,,,,0
329,54736,"VESI Pomona Energy Storage, Inc.",50300,VESI Pomona,CA,Los Angeles,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,SIMPSON_7_B1,SIMPSON_7_B1,8191.624827,1,46,0.95,40,42,32.4,N, , ,RE,X,12,1985,9,2019,33.75,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
330,54842,WM Renewable Energy LLC,50564,New Milford Gas Recovery,CT,Litchfield,GEN1,Landfill Gas,GT,,S,X,X,Zonal,Zonal,30780.83306,0,3,0.98,2.9,3.3,1,N, , ,RE,X,7,1991,9,2007,16.16666667,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
331,54842,WM Renewable Energy LLC,50569,DFW Gas Recovery,TX,Denton,GEN1,Landfill Gas,GT,,S,X,X,DG_BIO2,DG_BIO2,18145.30707,0,3,0.98,2.9,3.2,1,N, , ,RE,X,5,1988,11,2022,34.5,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,,N,N,N,0
332,54842,WM Renewable Energy LLC,50569,DFW Gas Recovery,TX,Denton,GEN2,Landfill Gas,GT,,S,X,X,DG_BIO2,DG_BIO2,18145.30707,0,3,0.98,2.9,3.2,1,N, , ,RE,X,5,1988,11,2022,34.5,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,,N,N,N,0
333,54843,WM Illinois Renewable Energy LLC,50573,CID Gas Recovery,IL,Cook,GEN1,Landfill Gas,GT,,S,X,X,Zonal,Zonal,19599.58576,0,3,0.98,2.9,3.3,1,N, , ,RE,X,3,1989,4,2011,22.08333333,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,,N,N,N,0
334,54843,WM Illinois Renewable Energy LLC,50575,Lake Gas Recovery,IL,Cook,GEN1,Landfill Gas,GT,,S,X,X,Zonal,Zonal,18571.04338,0,3,0.98,2.9,3.3,1,N, , ,RE,X,8,1988,10,2008,20.16666667,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,,N,N,N,0
335,54842,WM Renewable Energy LLC,50578,Stowe Power Production Plant,PA,Montgomery,GEN1,Landfill Gas,GT,,S,X,X,MOSER PTID # 51520087,MOSER PTID # 51520087,18360.6837,0,3,0.98,2.9,3,1,N, , ,RE,X,3,1989,1,2010,20.83333333,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,,N,,,0
336,54842,WM Renewable Energy LLC,50578,Stowe Power Production Plant,PA,Montgomery,GEN2,Landfill Gas,GT,,S,X,X,MOSER PTID # 51520087,MOSER PTID # 51520087,18360.6837,0,3,0.98,2.9,3,1,N, , ,RE,X,5,1991,11,2015,24.5,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,,, ,1H,,,,,,,,N,N,N,0
337,56097,Gramercy Holdings I LLC,50846,Gramercy Holdings LLC,LA,St James,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,5899.039226,1,16,0.95,15,17,1,N, , ,RE,X,3,1969,12,2006,37.75,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,,,,,0
