,Plant ID,Combined Heat & Power Plant,Nuclear Unit I.D.,Plant Name,Operator Name,Operator ID,State,Census Region,NERC Region,Reserved ,NAICS Code,EIA Sector Number,Sector Name,Reported Prime Mover,Reported Fuel Type Code,AER Fuel Type Code,Reserved .1,Reserved .2,Physical Unit Label,QUANTITY_JAN,QUANTITY_FEB,QUANTITY_MAR,QUANTITY_APR,QUANTITY_MAY,QUANTITY_JUN,QUANTITY_JUL,QUANTITY_AUG,QUANTITY_SEP,QUANTITY_OCT,QUANTITY_NOV,QUANTITY_DEC,ELEC_QUANTITY_JAN,ELEC_QUANTITY_FEB,ELEC_QUANTITY_MAR,ELEC_QUANTITY_APR,ELEC_QUANTITY_MAY,ELEC_QUANTITY_JUN,ELEC_QUANTITY_JUL,ELEC_QUANTITY_AUG,ELEC_QUANTITY_SEP,ELEC_QUANTITY_OCT,ELEC_QUANTITY_NOV,ELEC_QUANTITY_DEC,MMBTU_PER_UNIT_JAN,MMBTU_PER_UNIT_FEB,MMBTU_PER_UNIT_MAR,MMBTU_PER_UNIT_APR,MMBTU_PER_UNIT_MAY,MMBTU_PER_UNIT_JUN,MMBTU_PER_UNIT_JUL,MMBTU_PER_UNIT_AUG,MMBTU_PER_UNIT_SEP,MMBTU_PER_UNIT_OCT,MMBTU_PER_UNIT_NOV,MMBTU_PER_UNIT_DEC,TOT_MMBTU_JAN,TOT_MMBTU_FEB,TOT_MMBTU_MAR,TOT_MMBTU_APR,TOT_MMBTU_MAY,TOT_MMBTU_JUN,TOT_MMBTU_JUL,TOT_MMBTU_AUG,TOT_MMBTU_SEP,TOT_MMBTU_OCT,TOT_MMBTU_NOV,TOT_MMBTU_DEC,ELEC_MMBTUS_JAN,ELEC_MMBTUS_FEB,ELEC_MMBTUS_MAR,ELEC_MMBTUS_APR,ELEC_MMBTUS_MAY,ELEC_MMBTUS_JUN,ELEC_MMBTUS_JUL,ELEC_MMBTUS_AUG,ELEC_MMBTUS_SEP,ELEC_MMBTUS_OCT,ELEC_MMBTUS_NOV,ELEC_MMBTUS_DEC,NETGEN_JAN,NETGEN_FEB,NETGEN_MAR,NETGEN_APR,NETGEN_MAY,NETGEN_JUN,NETGEN_JUL,NETGEN_AUG,NETGEN_SEP,NETGEN_OCT,NETGEN_NOV,NETGEN_DEC,TOTAL FUEL CONSUMPTION QUANTITY,ELECTRIC FUEL CONSUMPTION QUANTITY,TOTAL FUEL CONSUMPTION MMBTUS,ELEC FUEL CONSUMPTION MMBTUS,NET GENERATION (megawatthours),Year,Heatrate
634,50949,N,,Hardee Power Station,Invenergy Services LLC,49893,FL,SAT ,FRCC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,"154,658","93,843","214,470","397,081","538,198","408,140","586,269","627,686","464,653","572,540","517,904","330,572","154,658","93,843","214,470","397,081","538,198","408,140","586,269","627,686","464,653","572,540","517,904","330,572",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"159,607","96,940","220,261","409,391","555,420","420,792","606,202","647,144","479,522","588,571","532,405","339,167","159,607","96,940","220,261","409,391","555,420","420,792","606,202","647,144","479,522","588,571","532,405","339,167","11,201","7,020","15,944","30,148","40,451","30,514","44,271","47,446","34,280","43,114","39,374","24,143","4,906,014","4,906,014","5,055,422",5055422.0,367905.71,2007,13741.08067
635,50966,N,,Bellmeade Power Station,Virginia Electric & Power Co,19876,VA,SAT ,SERC,,22,1,Electric Utility,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
636,50966,N,,Bellmeade Power Station,Virginia Electric & Power Co,19876,VA,SAT ,SERC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
637,50966,N,,Bellmeade Power Station,Virginia Electric & Power Co,19876,VA,SAT ,SERC,,22,1,Electric Utility,CT,DFO,DFO,,,barrels,0,"11,740",0,0,0,0,0,0,0,108,256,0,0,"11,740",0,0,0,0,0,0,0,108,256,0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,5.88,0.0,0,"66,918",0,0,0,0,0,0,0,635,"1,505",0,0,"66,918",0,0,0,0,0,0,0,635,"1,505",0,0,"7,375",0,0,0,0,0,0,0,67,126,0,"12,104","12,104","69,058",69058.0,7568.37,2007,9124.555106
638,50966,N,,Bellmeade Power Station,Virginia Electric & Power Co,19876,VA,SAT ,SERC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"17,666",0,"106,814","263,156","87,760","281,279","592,272","914,083","569,533","291,102","55,195","236,607","17,666",0,"106,814","263,156","87,760","281,279","592,272","914,083","569,533","291,102","55,195","236,607",1.02,0.0,1.02,1.02,1.02,1.02,1.02,1.02,1.03,1.03,1.04,1.04,"18,019",0,"108,950","268,419","89,515","286,905","604,117","932,365","586,619","299,835","57,237","245,361","18,019",0,"108,950","268,419","89,515","286,905","604,117","932,365","586,619","299,835","57,237","245,361","1,970",0,"12,047","29,596","9,067","31,122","65,121","99,196","63,077","31,858","4,787","27,028","3,415,467","3,415,467","3,497,342",3497342.0,374868.63,2007,9329.513624
639,50968,Y,,Watsonville Power Plant,Calpine Monterey Cogen Inc,2868,CA,PACC,WECC,,22,3,NAICS-22 Cogen,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,986","2,719","2,846","2,834","2,970","3,315","4,088","4,164","3,504","3,150","3,057","3,127",0,0,0,0.0,38761.0,2007,0.0
640,50968,Y,,Watsonville Power Plant,Calpine Monterey Cogen Inc,2868,CA,PACC,WECC,,22,3,NAICS-22 Cogen,CT,NG,NG,,,mcf,"96,970","88,205","81,592","81,214","90,588","107,105","145,900","161,745","127,459","120,793","114,844","127,976","90,310","82,174","78,502","78,150","85,727","99,883","132,839","144,489","115,539","108,212","103,351","113,058",1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,"98,909","89,969","83,224","82,838","92,400","109,247","148,818","164,980","130,008","123,209","117,141","130,536","92,116","83,817","80,072","79,713","87,442","101,881","135,496","147,379","117,850","110,376","105,418","115,319","9,003","8,189","7,575","7,540","8,410","9,944","13,546","15,017","11,834","11,215","10,662","11,882","1,344,391","1,232,234","1,371,279",1256879.0,124818.0,2007,10069.69339
641,50973,Y,,Port Arthur Refinery,Motiva Enterprises LLC,12981,TX,WSC ,SERC,,32411,7,Industrial NAICS Cogen,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,136","11,701","10,881","13,892","13,187","10,294","10,072","5,822","3,232","1,496",261,"10,193",0,0,0,0.0,102166.33,2007,0.0
642,50973,Y,,Port Arthur Refinery,Motiva Enterprises LLC,12981,TX,WSC ,SERC,,32411,7,Industrial NAICS Cogen,CA,OG,OOG,,,mcf,"820,350","778,263","853,972","841,559","574,847","596,904","643,097","644,392","626,645","675,965","697,505","577,797","58,294","64,419","60,994","76,010","46,908","41,223","42,835","31,414","15,930","7,625","1,399","43,909",1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,"850,703","807,059","885,569","872,697","596,116","618,989","666,892","668,235","649,831","700,976","723,313","599,175","60,451","66,803","63,251","78,822","48,644","42,748","44,420","32,576","16,519","7,907","1,451","45,534","13,047","14,418","13,652","17,012","10,499","9,226","9,587","7,031","3,565","1,707",313,"9,828","8,331,296","490,960","8,639,555",509126.0,109886.34,2007,4633.205505
643,50973,Y,,Port Arthur Refinery,Motiva Enterprises LLC,12981,TX,WSC ,SERC,,32411,7,Industrial NAICS Cogen,CT,NG,NG,,,mcf,"718,868","652,360","698,824","706,261","731,164","674,412","677,547","539,853","577,552","602,552","586,295","595,264","185,224","118,184","108,190","118,119","168,726","168,349","168,059","158,481","137,589","175,019","177,183","175,481",1.01,1.0,1.01,1.01,1.02,1.02,1.03,1.03,1.02,1.02,1.03,1.04,"726,057","654,969","705,812","712,617","748,712","690,598","700,584","553,349","589,103","614,603","603,298","621,456","187,076","118,657","109,272","119,182","172,775","172,389","173,773","162,443","140,341","178,519","182,321","183,202","40,377","25,610","23,585","25,723","37,291","37,207","37,506","35,061","30,290","38,530","39,351","39,541","7,760,952","1,858,604","7,921,158",1899950.0,410072.35,2007,4633.206799
644,50973,Y,,Port Arthur Refinery,Motiva Enterprises LLC,12981,TX,WSC ,SERC,,32411,7,Industrial NAICS Cogen,CT,OG,OOG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
645,50978,N,,Carr Street Generating Station,Carr Street Generating Sta LP,24202,NY,MAT ,NPCC,,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,95,31,25,11,13,12,11,8,6,4,16,0,0,0,0.0,284.32,2007,0.0
646,50978,N,,Carr Street Generating Station,Carr Street Generating Sta LP,24202,NY,MAT ,NPCC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,596","3,456","3,401","3,044","3,356","3,609","3,850","4,104","3,391","3,155","2,842","3,339",0,0,0,0.0,41140.69,2007,0.0
647,50978,N,,Carr Street Generating Station,Carr Street Generating Sta LP,24202,NY,MAT ,NPCC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,,,barrels,78,133,64,46,23,31,32,32,21,12,7,28,78,133,64,46,23,31,32,32,21,12,7,28,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,452,771,371,267,133,180,186,186,122,70,41,162,452,771,371,267,133,180,186,186,122,70,41,162,12,21,10,7,4,5,5,5,3,2,1,4,507,507,"2,941",2941.0,80.06,2007,36734.48995
648,50978,N,,Carr Street Generating Station,Carr Street Generating Sta LP,24202,NY,MAT ,NPCC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,"29,959","27,448","39,702","32,486","39,027","48,144","55,890","65,506","48,008","39,115","31,394","33,532","29,959","27,448","39,702","32,486","39,027","48,144","55,890","65,506","48,008","39,115","31,394","33,532",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"30,858","28,271","40,893","33,461","40,198","49,588","57,567","67,471","49,448","40,288","32,336","34,538","30,858","28,271","40,893","33,461","40,198","49,588","57,567","67,471","49,448","40,288","32,336","34,538",837,767,"1,109",907,"1,090","1,345","1,561","1,830","1,341","1,093",877,937,"490,211","490,211","504,917",504917.0,13692.94,2007,36874.26052
649,51030,N,,Ocean State Power,Ocean State Power Co,27769,RI,NEW ,NPCC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,491","16,148","17,924","20,701","1,418","11,845","27,043","31,688","18,619","19,946","18,484","38,361",0,0,0,0.0,231668.0,2007,0.0
650,51030,N,,Ocean State Power,Ocean State Power Co,27769,RI,NEW ,NPCC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,"256,343","435,669","488,063","526,160","46,430","296,464","683,937","774,670","460,464","509,947","487,347","1,001,699","256,343","435,669","488,063","526,160","46,430","296,464","683,937","774,670","460,464","509,947","487,347","1,001,699",1.02,1.01,1.02,1.02,1.01,1.01,1.01,1.01,1.01,1.01,1.0,1.03,"260,188","440,026","496,360","534,579","46,662","298,539","688,725","783,966","464,148","513,007","488,809","1,027,743","260,188","440,026","496,360","534,579","46,662","298,539","688,725","783,966","464,148","513,007","488,809","1,027,743","20,084","34,569","37,567","41,558","3,470","22,488","51,797","59,082","35,396","38,891","37,242","78,985","5,967,193","5,967,193","6,042,752",6042752.0,461129.0,2007,13104.25499
651,52006,Y,,LaO Energy Systems,Dow Chemical Co,5347,LA,WSC ,SERC,,325,7,Industrial NAICS Cogen,CA,NG,NG,,,mcf,"294,475","188,665","299,438","97,745","117,411","270,566","128,954","195,755","147,463","170,810","135,527","63,153","294,475","188,665","299,438","97,745","117,411","270,566","128,954","195,755","147,463","170,810","135,527","63,153",1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,"309,199","198,098","314,410","102,632","123,282","284,094","135,402","205,543","154,836","179,351","142,303","66,311","309,199","198,098","314,410","102,632","123,282","284,094","135,402","205,543","154,836","179,351","142,303","66,311","61,851","51,729","59,965","55,034","51,696","42,684","64,194","65,037","56,393","74,210","66,920","75,117","2,109,962","2,109,962","2,215,461",2215461.0,724829.04,2007,3056.529031
652,52006,Y,,LaO Energy Systems,Dow Chemical Co,5347,LA,WSC ,SERC,,325,7,Industrial NAICS Cogen,CA,OG,OOG,,,mcf,"470,571","170,094","298,942","123,149","168,802","348,278","155,655","187,974","190,193","210,880","174,523","185,357","196,907","170,094","231,449","123,149","168,802","268,289","155,655","187,974","190,193","210,880","174,523","166,921",0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,"314,812","113,793","199,992","82,387","112,929","231,605","104,133","125,755","127,239","141,079","116,756","124,004","131,731","113,793","154,839","82,387","112,929","178,412","104,133","125,755","127,239","141,079","116,756","111,670","17,530","19,572","20,605","30,013","33,383","23,742","24,656","17,092","23,677","30,170","21,154","14,860","2,684,418","2,244,836","1,794,484",1500723.0,276453.99,2007,5428.472926
653,52006,Y,,LaO Energy Systems,Dow Chemical Co,5347,LA,WSC ,SERC,,325,7,Industrial NAICS Cogen,CA,OTH,OTH,,,,"37,695","113,895","283,212","4,640","2,126","2,083","2,486","2,849","3,182","2,157","8,298","24,335","9,963","29,710","69,485","1,400",676,449,730,693,752,706,"2,512","8,735",0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,"12,251","37,016","92,044","1,508",691,677,808,926,"1,034",701,"2,697","7,909","3,238","9,656","22,583",455,220,146,237,225,244,229,816,"2,839",431,"1,285","3,005",61,29,19,32,30,33,31,109,378,"486,958","125,811","158,262",40888.0,5441.18,2007,7514.553382
654,52006,Y,,LaO Energy Systems,Dow Chemical Co,5347,LA,WSC ,SERC,,325,7,Industrial NAICS Cogen,CT,NG,NG,,,mcf,"1,380,333","1,230,592","1,449,769","1,207,266","1,046,852","1,145,257","1,435,846","1,718,305","1,560,686","1,450,951","1,446,263","1,434,556","1,158,073","1,000,268","1,041,039","1,025,210","940,619","793,937","1,109,046","1,261,600","1,133,221","1,182,103","1,155,170","1,202,930",1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,"1,449,350","1,292,122","1,522,257","1,267,629","1,099,195","1,202,520","1,507,638","1,804,220","1,638,720","1,523,499","1,518,576","1,506,284","1,215,977","1,050,281","1,093,091","1,076,471","987,650","833,634","1,164,498","1,324,680","1,189,882","1,241,208","1,212,929","1,263,077","141,108","114,397","127,335","101,872","96,139","106,055","108,787","138,594","122,552","114,828","113,425","101,788","16,506,676","13,003,216","17,332,010",13653378.0,1386879.35,2007,9844.676078
655,52006,Y,,LaO Energy Systems,Dow Chemical Co,5347,LA,WSC ,SERC,,325,7,Industrial NAICS Cogen,CT,OG,OOG,,,mcf,"274,433","672,694","644,412","993,869","1,011,197","895,169","787,642","601,542","935,417","823,948","610,272","279,668","200,783","497,294","405,073","814,194","870,794","593,275","548,389","351,261","601,457","594,691","405,632","142,018",0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,"183,596","450,032","431,112","664,898","676,491","595,287","526,932","402,432","625,794","551,221","408,272","187,098","134,324","332,690","270,994","544,696","582,561","394,528","366,872","234,994","402,375","397,848","271,368","95,010","17,875","39,843","36,062","53,434","59,168","52,501","38,022","30,913","46,800","41,546","30,494","12,643","8,530,263","6,024,861","5,703,165",4028260.0,459302.25,2007,8770.39038
656,52006,Y,,LaO Energy Systems,Dow Chemical Co,5347,LA,WSC ,SERC,,325,7,Industrial NAICS Cogen,CT,OTH,OTH,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
657,52019,N,,Doswell Energy Center,Doswell Ltd Partnership,5310,VA,SAT ,SERC,,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"13,904","3,444",0,0,0,408,0,0,62,127,6,0,0,0,0.0,17952.32,2007,0.0
658,52019,N,,Doswell Energy Center,Doswell Ltd Partnership,5310,VA,SAT ,SERC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,,,mcf,"58,577","144,305","82,060","31,870","11,850","86,824","134,380","149,658","90,439","48,374","46,477","85,724","58,577","144,305","82,060","31,870","11,850","86,824","134,380","149,658","90,439","48,374","46,477","85,724",1.04,1.04,1.05,1.05,1.06,1.04,1.05,1.04,1.04,1.04,1.03,1.04,"60,920","150,077","86,163","33,464","12,561","90,297","141,099","155,644","94,057","50,309","47,871","89,153","60,920","150,077","86,163","33,464","12,561","90,297","141,099","155,644","94,057","50,309","47,871","89,153","40,331","76,339","44,538","16,521","10,675","44,783","74,916","88,893","59,731","29,637","39,757","60,305","970,538","970,538","1,011,615",1011615.0,586425.68,2007,1725.05236
659,52019,N,,Doswell Energy Center,Doswell Ltd Partnership,5310,VA,SAT ,SERC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,,,barrels,4,"59,814","14,694",0,2,0,"1,804",0,0,286,582,26,4,"59,814","14,694",0,2,0,"1,804",0,0,286,582,26,5.72,5.72,5.72,0.0,5.72,0.0,5.72,0.0,0.0,5.72,5.72,5.72,23,"342,136","84,050",0,11,0,"10,319",0,0,"1,636","3,329",149,23,"342,136","84,050",0,11,0,"10,319",0,0,"1,636","3,329",149,2,"29,013","7,246",0,1,0,856,0,0,128,255,12,"77,212","77,212","441,653",441653.0,37511.43,2007,11773.82373
660,52019,N,,Doswell Energy Center,Doswell Ltd Partnership,5310,VA,SAT ,SERC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,"925,688","1,661,915","953,131","369,753","260,867","1,039,973","1,671,287","2,017,013","1,379,051","698,728","965,785","1,370,206","925,688","1,661,915","953,131","369,753","260,867","1,039,973","1,671,287","2,017,013","1,379,051","698,728","965,785","1,370,206",1.04,1.04,1.05,1.05,1.06,1.04,1.05,1.04,1.04,1.04,1.03,1.04,"962,716","1,728,392","1,000,788","388,241","276,519","1,081,572","1,754,851","2,097,694","1,434,213","726,677","994,759","1,425,014","962,716","1,728,392","1,000,788","388,241","276,519","1,081,572","1,754,851","2,097,694","1,434,213","726,677","994,759","1,425,014","78,456","146,565","86,273","32,728","18,706","83,808","145,641","169,771","115,764","56,670","76,061","115,344","13,313,397","13,313,397","13,871,436",13871436.0,1125788.57,2007,12321.52858
661,52026,N,,Dartmouth Power Associates,Wood Group Power Operations - Dartmouth,54773,MA,NEW ,NPCC,,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
662,52026,N,,Dartmouth Power Associates,Wood Group Power Operations - Dartmouth,54773,MA,NEW ,NPCC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
663,52026,N,,Dartmouth Power Associates,Wood Group Power Operations - Dartmouth,54773,MA,NEW ,NPCC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,,,barrels,596,775,413,245,191,305,258,310,240,186,184,344,596,775,413,245,191,305,258,310,240,186,184,344,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,"3,479","4,524","2,411","1,430","1,115","1,781","1,506","1,810","1,401","1,086","1,074","2,008","3,479","4,524","2,411","1,430","1,115","1,781","1,506","1,810","1,401","1,086","1,074","2,008",398,518,276,164,128,204,173,207,160,124,123,230,"4,047","4,047","23,625",23625.0,2704.74,2007,8734.681956
664,52026,N,,Dartmouth Power Associates,Wood Group Power Operations - Dartmouth,54773,MA,NEW ,NPCC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,"54,517","48,303","68,181","86,658","70,875","81,826","103,860","109,526","88,138","86,599","80,729","73,974","54,517","48,303","68,181","86,658","70,875","81,826","103,860","109,526","88,138","86,599","80,729","73,974",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"56,153","49,752","70,226","89,258","73,001","84,281","106,976","112,812","90,782","89,197","83,151","76,193","56,153","49,752","70,226","89,258","73,001","84,281","106,976","112,812","90,782","89,197","83,151","76,193","6,427","5,694","8,038","10,216","8,355","9,646","12,244","12,911","10,390","10,209","9,517","8,720","953,186","953,186","981,782",981782.0,112366.27,2007,8737.33767
665,52056,Y,,Trigen Nassau Energy,Nassau Energy Corp,19153,NY,MAT ,NPCC,,22,3,NAICS-22 Cogen,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,183,197,169,220,170,189,190,189,198,150,201,0,0,0,0.0,2269.75,2007,0.0
666,52056,Y,,Trigen Nassau Energy,Nassau Energy Corp,19153,NY,MAT ,NPCC,,22,3,NAICS-22 Cogen,CA,NG,NG,,,mcf,189,"4,364","5,132","3,551","4,973","4,675","8,614","10,339","7,255","5,112","2,102",0,189,"4,364","5,132","3,551","4,973","4,675","8,614","10,339","7,255","5,112","2,102",0,1.03,1.03,1.03,1.02,1.0,1.01,1.0,1.0,1.0,1.0,1.0,0.0,195,"4,499","5,306","3,626","4,988","4,703","8,648","10,360","7,270","5,122","2,106",0,195,"4,499","5,306","3,626","4,988","4,703","8,648","10,360","7,270","5,122","2,106",0,"7,299","6,342","6,813","5,832","7,605","5,891","6,620","6,677","6,569","6,836","5,148","6,856","56,306","56,306","56,823",56823.0,78489.54,2007,723.9563017
667,52056,Y,,Trigen Nassau Energy,Nassau Energy Corp,19153,NY,MAT ,NPCC,,22,3,NAICS-22 Cogen,CT,DFO,DFO,,,barrels,"1,919","1,667","1,791","1,533","1,999","1,549","1,740","1,755","1,727","1,797","1,354","1,803",976,848,911,780,"1,017",788,885,893,878,914,689,917,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,"11,297","9,814","10,544","9,025","11,768","9,119","10,243","10,332","10,167","10,579","7,971","10,614","5,746","4,992","5,363","4,592","5,987","4,639","5,210","5,257","5,169","5,381","4,056","5,398",922,801,861,737,961,744,836,843,830,863,651,866,"20,634","10,496","121,473",61790.0,9914.53,2007,6232.269073
668,52056,Y,,Trigen Nassau Energy,Nassau Energy Corp,19153,NY,MAT ,NPCC,,22,3,NAICS-22 Cogen,CT,NG,NG,,,mcf,"380,931","330,862","355,454","304,302","396,768","307,352","345,273","348,224","342,666","356,634","268,644","357,815","238,481","202,871","217,484","187,090","243,683","187,940","207,813","207,977","207,538","218,405","166,245","224,190",1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,"385,502","334,832","359,719","307,954","401,529","311,040","349,416","352,403","346,778","360,914","271,868","362,109","241,343","205,305","220,094","189,335","246,607","190,195","210,307","210,473","210,028","221,026","168,240","226,880","31,465","27,329","29,360","25,135","32,773","25,387","28,519","28,763","28,304","29,458","22,190","29,555","4,094,925","2,509,717","4,144,064",2539833.0,338236.91,2007,7509.035716
669,52061,Y,,Hartford Hospital Cogeneration,Hartford Steam Co,8153,CT,NEW ,NPCC,,622,5,Commercial NAICS Cogen,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.13,2007,0.0
